"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000137713",551.42580220963,-0.948966247936807,0.0886544170955103,-10.7041056613621,9.73662742080998e-27,8.70214766087917e-26,"PPP2R1B","5519","protein phosphatase 2 scaffold subunit Abeta"
"ENSG00000130830",420.011881735684,-1.01624163025181,0.0950780003862468,-10.6885044502767,1.15213774889143e-26,1.02910340261587e-25,"MPP1","4354","membrane palmitoylated protein 1"
"ENSG00000166451",204.832012147997,-1.43304756565063,0.134087993400538,-10.6873667754124,1.16635462797384e-26,1.0411710785632e-25,"CENPN","55839","centromere protein N"
"ENSG00000165355",475.670312592865,1.02045461345193,0.095515462568717,10.6836588130198,1.21390913502855e-26,1.08296566779968e-25,"FBXO33","254170","F-box protein 33"
"ENSG00000223547",283.198850751372,1.26965858799552,0.11889062632451,10.6792152354384,1.27343586590479e-26,1.13538401643707e-25,"ZNF844","284391","zinc finger protein 844"
"ENSG00000092470",84.5668181456735,-2.54220639444352,0.238078764395631,-10.6780056629451,1.29013462446324e-26,1.14957703115715e-25,"WDR76","79968","WD repeat domain 76"
"ENSG00000204231",555.331099313125,-0.893266906906592,0.0836721808746651,-10.6757932871935,1.32124121926555e-26,1.17658326824989e-25,"RXRB","6257","retinoid X receptor beta"
"ENSG00000117868",1338.09129952763,-0.668991100303835,0.062668332507277,-10.675106126785,1.3310533803343e-26,1.18460535744969e-25,"ESYT2","57488","extended synaptotagmin 2"
"ENSG00000166167",930.994237923419,0.771900941160063,0.0723182641584156,10.6736652233409,1.35186364532789e-26,1.2023999037322e-25,"BTRC","8945","beta-transducin repeat containing E3 ubiquitin protein ligase"
"ENSG00000086015",957.433372956381,-0.702812502762974,0.0658606521847957,-10.6712047246508,1.38814773907331e-26,1.23392770678302e-25,"MAST2","23139","microtubule associated serine/threonine kinase 2"
"ENSG00000125304",3225.0818293085,0.470157224653902,0.0440787975676643,10.6662897038463,1.4635431982741e-26,1.30016272791824e-25,"TM9SF2","9375","transmembrane 9 superfamily member 2"
"ENSG00000047249",1154.69609343944,0.66342204215822,0.0622340462629421,10.6601142300025,1.56405223778573e-26,1.38861457111362e-25,"ATP6V1H","51606","ATPase H+ transporting V1 subunit H"
"ENSG00000101337",1501.84916656071,-0.614289627562018,0.0576405667476942,-10.6572447535241,1.61305443045626e-26,1.4312580491309e-25,"TM9SF4","9777","transmembrane 9 superfamily member 4"
"ENSG00000175634",434.641423632217,-0.98493428916616,0.0924296062846813,-10.6560476535255,1.63394453535408e-26,1.44892145379353e-25,"RPS6KB2","6199","ribosomal protein S6 kinase B2"
"ENSG00000100629",93.2285978784827,-2.26333988415166,0.212484557869204,-10.651785272532,1.71052684858836e-26,1.51591970502076e-25,"CEP128","145508","centrosomal protein 128"
"ENSG00000177084",491.635239107259,-0.950330998977791,0.0892853173267328,-10.6437545100515,1.86461127416117e-26,1.65148082683818e-25,"POLE","5426","DNA polymerase epsilon, catalytic subunit"
"ENSG00000100441",1062.79082131638,0.729702384301477,0.0685903665130866,10.6385549662029,1.97163294124533e-26,1.74522079808251e-25,"KHNYN","23351","KH and NYN domain containing"
"ENSG00000196739",638.537719989092,0.849778043589638,0.0799273329605566,10.6318828880353,2.1179271272991e-26,1.8735900361425e-25,"COL27A1","85301","collagen type XXVII alpha 1 chain"
"ENSG00000144746",1834.29062923921,-0.568513404989539,0.0535197407734917,-10.6224992268857,2.34205277662877e-26,2.07061630605607e-25,"ARL6IP5","10550","ADP ribosylation factor like GTPase 6 interacting protein 5"
"ENSG00000108518",13477.5609255952,-0.398676906415442,0.0375356360102687,-10.6212908263064,2.37257327516045e-26,2.09634202214117e-25,"PFN1","5216","profilin 1"
"ENSG00000162889",2616.85474504603,0.516451233237009,0.0486346367924598,10.6190005168719,2.43150534296973e-26,2.14712556888483e-25,"MAPKAPK2","9261","mitogen-activated protein kinase-activated protein kinase 2"
"ENSG00000182957",589.909305089303,0.896090642447117,0.0843942767845649,10.6179077135122,2.46013345038172e-26,2.17110459830693e-25,"SPATA13","221178","spermatogenesis associated 13"
"ENSG00000106628",1003.46799836619,-0.682087239505776,0.0642707602098534,-10.6127146664932,2.60080832105901e-26,2.29387869753247e-25,"POLD2","5425","DNA polymerase delta 2, accessory subunit"
"ENSG00000196968",593.157551901086,0.947352865378424,0.0892867672129776,10.6102269681092,2.67099449428729e-26,2.35437301775156e-25,"FUT11","170384","fucosyltransferase 11"
"ENSG00000119899",1530.28867893068,0.582672296348533,0.0549539931051569,10.6029109701558,2.88846875798483e-26,2.54454587897074e-25,"SLC17A5","26503","solute carrier family 17 member 5"
"ENSG00000204634",105.628668318824,2.1128870536952,0.199366215924655,10.5980195485764,3.04357079510731e-26,2.67957863669603e-25,"TBC1D8","11138","TBC1 domain family member 8"
"ENSG00000112659",386.649132169802,1.09180079523426,0.103138155371726,10.5858088240888,3.4677276336397e-26,3.05118626057206e-25,"CUL9","23113","cullin 9"
"ENSG00000175727",937.495716845279,-0.783193795911029,0.0739931129188057,-10.5846850472482,3.50959035623063e-26,3.0861779636114e-25,"MLXIP","22877","MLX interacting protein"
"ENSG00000198836",1145.5397725178,-0.706790452712443,0.0668155943903945,-10.5782259240674,3.76010250994549e-26,3.30449557493003e-25,"OPA1","4976","OPA1, mitochondrial dynamin like GTPase"
"ENSG00000204899",297.991073598844,-1.28922697576917,0.121930910814551,-10.5734220072381,3.9578385411909e-26,3.47619930989699e-25,"MZT1","440145","mitotic spindle organizing protein 1"
"ENSG00000118965",295.063522198441,1.19354466524817,0.112897227962756,10.571957228586,4.02015666098973e-26,3.52883078437562e-25,"WDR35","57539","WD repeat domain 35"
"ENSG00000206052",167.895681110304,1.62461520873997,0.153740256184457,10.5672726783463,4.22606108056597e-26,3.70736239317746e-25,"DOK6","220164","docking protein 6"
"ENSG00000196396",2114.18746207369,0.582293018024392,0.0551171247802333,10.5646479265047,4.34596378570865e-26,3.81028044460286e-25,"PTPN1","5770","protein tyrosine phosphatase, non-receptor type 1"
"ENSG00000104365",949.904665777287,0.821025630357073,0.0777246583987407,10.5632581380425,4.41081072299831e-26,3.86483522208972e-25,"IKBKB","3551","inhibitor of nuclear factor kappa B kinase subunit beta"
"ENSG00000125868",6442.89298610931,-0.413525414647366,0.0391491364188065,-10.5628234100387,4.43129119848402e-26,3.8804735403005e-25,"DSTN","11034","destrin, actin depolymerizing factor"
"ENSG00000089876",596.083525865932,0.929782689767644,0.0880907388757032,10.5548290505268,4.82517101155032e-26,4.22288422614184e-25,"DHX32","55760","DEAH-box helicase 32 (putative)"
"ENSG00000023318",1364.31631660282,0.620669517703833,0.0588428501716772,10.5479173067415,5.19355456348075e-26,4.5425879618148e-25,"ERP44","23071","endoplasmic reticulum protein 44"
"ENSG00000158008",82.7351085587211,-2.48788354918401,0.23588413885748,-10.5470573868774,5.24129428182785e-26,4.58162485916838e-25,"EXTL1","2134","exostosin like glycosyltransferase 1"
"ENSG00000101350",1979.53893530465,0.555982192128933,0.0527241108604006,10.5451222041662,5.35032558461703e-26,4.67416114203235e-25,"KIF3B","9371","kinesin family member 3B"
"ENSG00000139618",103.443849449802,-2.12177537304201,0.201287084184053,-10.5410408305279,5.58770201313868e-26,4.87864646147144e-25,"BRCA2","675","BRCA2, DNA repair associated"
"ENSG00000140105",3082.62164644371,-0.53201462753486,0.0505049469702801,-10.5339112195866,6.02767366149632e-26,5.25967166507595e-25,"WARS","7453","tryptophanyl-tRNA synthetase"
"ENSG00000162302",774.770752342381,-0.790204607356774,0.0750708875416259,-10.5261124949218,6.54832721981985e-26,5.71060630566301e-25,"RPS6KA4","8986","ribosomal protein S6 kinase A4"
"ENSG00000174371",83.3010613307275,-2.50283621059598,0.237784740185563,-10.5256384772329,6.58137267618661e-26,5.73603018933402e-25,"EXO1","9156","exonuclease 1"
"ENSG00000009335",2501.69868880584,-0.525653938458347,0.0499706113881157,-10.5192616991547,7.042323791753e-26,6.1341470474501e-25,"UBE3C","9690","ubiquitin protein ligase E3C"
"ENSG00000162645",89.9913078872337,-2.32236783016528,0.220774910601188,-10.519165533082,7.04951468139949e-26,6.13678366062998e-25,"GBP2","2634","guanylate binding protein 2"
"ENSG00000048828",3088.38496039152,-0.464104522454819,0.0441384266150184,-10.5147500272904,7.38764521604173e-26,6.42733855926936e-25,"FAM120A","23196","family with sequence similarity 120A"
"ENSG00000103855",3868.36611863619,0.558818404474767,0.0531685389458847,10.5103208693309,7.74296539379245e-26,6.7324969895996e-25,"CD276","80381","CD276 molecule"
"ENSG00000197635",1391.14360102875,0.618561464712632,0.0588626418781889,10.5085576347846,7.88908543437936e-26,6.85550360447424e-25,"DPP4","1803","dipeptidyl peptidase 4"
"ENSG00000170485",301.184944079193,-1.19250636334326,0.113510815745443,-10.505662879012,8.13492447911472e-26,7.06496859005261e-25,"NPAS2","4862","neuronal PAS domain protein 2"
"ENSG00000162981",79.2791589935576,2.5975206090534,0.247294609881049,10.5037493955199,8.30158144958673e-26,7.20545980000054e-25,"FAM84A","151354","family with sequence similarity 84 member A"
"ENSG00000141905",2914.77614402546,-0.503781111859355,0.048001887455924,-10.4950271449625,9.10515408706878e-26,7.89827904268509e-25,"NFIC","4782","nuclear factor I C"
"ENSG00000119801",1731.19722696938,0.580139106894602,0.0552957612824348,10.4915655999638,9.44502170383901e-26,8.18827822771643e-25,"YPEL5","51646","yippee like 5"
"ENSG00000141560",250.601570453375,-1.27905893469228,0.121935127179719,-10.4896674508495,9.63669630642178e-26,8.34953734062576e-25,"FN3KRP","79672","fructosamine 3 kinase related protein"
"ENSG00000109079",1945.64770384262,0.532218117495028,0.0507491328426063,10.487235696138,9.88789715664948e-26,8.56215207371915e-25,"TNFAIP1","7126","TNF alpha induced protein 1"
"ENSG00000176438",258.452696649902,-1.31719515553438,0.125622716234631,-10.4853261815657,1.00896902161283e-25,8.73175891986492e-25,"SYNE3","161176","spectrin repeat containing nuclear envelope family member 3"
"ENSG00000143013",777.119195149367,-0.787172808150879,0.0750763057456768,-10.4849699293603,1.01277874017842e-25,8.75958513659015e-25,"LMO4","8543","LIM domain only 4"
"ENSG00000115966",820.928938178864,0.818562711596013,0.0781504692587785,10.4741880549113,1.13507439570365e-25,9.81156976180672e-25,"ATF2","1386","activating transcription factor 2"
"ENSG00000181588",762.607046329087,0.780262246448787,0.07453371916103,10.4685805999165,1.20435260458838e-25,1.04043075535894e-24,"MEX3D","399664","mex-3 RNA binding family member D"
"ENSG00000177125",244.151893915776,1.3821056355075,0.132185723016234,10.4557860256797,1.37850956934222e-25,1.19018594217725e-24,"ZBTB34","403341","zinc finger and BTB domain containing 34"
"ENSG00000188290",108.922127976716,2.0570638345631,0.196905312993836,10.4469696794189,1.51281875407428e-25,1.30538189681187e-24,"HES4","57801","hes family bHLH transcription factor 4"
"ENSG00000244694",157.58777654985,1.62178224033487,0.155246939317316,10.4464683649578,1.52083400612018e-25,1.31153022716204e-24,"PTCHD4","442213","patched domain containing 4"
"ENSG00000151151",227.364579269686,1.48066663462575,0.141833753921951,10.4394517784571,1.63753638671824e-25,1.41134568815517e-24,"IPMK","253430","inositol polyphosphate multikinase"
"ENSG00000105605",176.603546511206,1.53654690819372,0.147188050425273,10.4393454750854,1.63937104070884e-25,1.41210113372103e-24,"CACNG7","59284","calcium voltage-gated channel auxiliary subunit gamma 7"
"ENSG00000160991",2089.8685912485,0.575329789124795,0.0551813903900524,10.4261560837458,1.88354622293839e-25,1.62147805103189e-24,"ORAI2","80228","ORAI calcium release-activated calcium modulator 2"
"ENSG00000145685",883.259199898289,0.754596297454988,0.0723823447275248,10.4251430413809,1.90372667108574e-25,1.63789396838655e-24,"LHFPL2","10184","LHFPL tetraspan subfamily member 2"
"ENSG00000125505",4032.65601027827,0.547945611929968,0.0525690154398987,10.4233569402955,1.93983022934523e-25,1.66798237573454e-24,"MBOAT7","79143","membrane bound O-acyltransferase domain containing 7"
"ENSG00000204463",4068.94684979959,0.52060651973418,0.0499608997173321,10.4202791118586,2.00364325026771e-25,1.72184805961782e-24,"BAG6","7917","BCL2 associated athanogene 6"
"ENSG00000157483",702.360449605556,-0.816585545236308,0.0783670028472757,-10.420017552894,2.00916113788898e-25,1.72558373252959e-24,"MYO1E","4643","myosin IE"
"ENSG00000100196",2101.44971089476,-0.528226628332337,0.0507166655625062,-10.4152475813166,2.1124721633786e-25,1.81325653720872e-24,"KDELR3","11015","KDEL endoplasmic reticulum protein retention receptor 3"
"ENSG00000183779",1177.84418153889,-0.822539123821051,0.0790121744714023,-10.4102833433443,2.22558250258655e-25,1.90923369750411e-24,"ZNF703","80139","zinc finger protein 703"
"ENSG00000121879",1011.36235727054,0.697969002470699,0.0671237191418068,10.3982468700245,2.52536541037317e-25,2.16514458511226e-24,"PIK3CA","5290","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
"ENSG00000077152",131.258169667848,-1.775766624104,0.170881021365347,-10.3918305843185,2.70118245524134e-25,2.31453645496203e-24,"UBE2T","29089","ubiquitin conjugating enzyme E2 T"
"ENSG00000138162",568.007353079885,0.878502967915596,0.0845664875091879,10.3883109466992,2.80272358704834e-25,2.40014760173843e-24,"TACC2","10579","transforming acidic coiled-coil containing protein 2"
"ENSG00000164889",3040.4351192435,0.523869124553347,0.0504430510692263,10.3853576151531,2.89083882658536e-25,2.47416856133653e-24,"SLC4A2","6522","solute carrier family 4 member 2"
"ENSG00000178996",1880.20032862309,-0.600302961491384,0.0578126749641686,-10.3835873684005,2.94496589500658e-25,2.51903118749896e-24,"SNX18","112574","sorting nexin 18"
"ENSG00000140350",808.757387089677,-0.746587181861145,0.0719651252572962,-10.374291425074,3.24611539203323e-25,2.77501442272539e-24,"ANP32A","8125","acidic nuclear phosphoprotein 32 family member A"
"ENSG00000136731",3087.62675908173,-0.487740237059531,0.0470355632774201,-10.3696055298157,3.40929196043576e-25,2.91281999495085e-24,"UGGT1","56886","UDP-glucose glycoprotein glucosyltransferase 1"
"ENSG00000164031",1015.46425001581,0.700511337713408,0.067598140779209,10.3628787661696,3.65784162630913e-25,3.12336441996199e-24,"DNAJB14","79982","DnaJ heat shock protein family (Hsp40) member B14"
"ENSG00000099942",913.219279244419,-0.777936679525173,0.0751066121800728,-10.3577655408025,3.85870895626828e-25,3.29297351461968e-24,"CRKL","1399","CRK like proto-oncogene, adaptor protein"
"ENSG00000111247",81.5387879102889,-2.40596059157032,0.232463185625582,-10.3498564088573,4.19113916709094e-25,3.57459543082097e-24,"RAD51AP1","10635","RAD51 associated protein 1"
"ENSG00000124767",1493.41316581268,-0.595278940410504,0.0575397787800767,-10.3455201433034,4.38528435170743e-25,3.73801739592042e-24,"GLO1","2739","glyoxalase I"
"ENSG00000164087",120.649607655748,-2.01472832750526,0.194793417142538,-10.3428973989968,4.50700881810096e-25,3.83955467983653e-24,"POC1A","25886","POC1 centriolar protein A"
"ENSG00000185803",1308.97525074174,0.624043108872664,0.0603737417401457,10.3363331621652,4.82653534196307e-25,4.1093863587436e-24,"SLC52A2","79581","solute carrier family 52 member 2"
"ENSG00000163347",1983.64512077974,0.5725622625184,0.0554288154949917,10.3296860559853,5.17296108756773e-25,4.40179564137259e-24,"CLDN1","9076","claudin 1"
"ENSG00000159658",1633.85300649608,-0.563484361329575,0.0546372140178081,-10.313197176304,6.14232380643906e-25,5.22363348293703e-24,"EFCAB14","9813","EF-hand calcium binding domain 14"
"ENSG00000153814",255.460137763107,-1.30012700311529,0.126065196502491,-10.3131319284431,6.14649662796534e-25,5.22416766453017e-24,"JAZF1","221895","JAZF zinc finger 1"
"ENSG00000123374",691.049156913411,0.834646947524472,0.080953828591793,10.310160273372,6.33955085783141e-25,5.38514700534406e-24,"CDK2","1017","cyclin dependent kinase 2"
"ENSG00000163659",1212.94431303322,0.737034349747684,0.0715663564022271,10.2986149749654,7.1483059952317e-25,6.06864825793346e-24,"TIPARP","25976","TCDD inducible poly(ADP-ribose) polymerase"
"ENSG00000115738",812.555744185305,-0.782744646586874,0.0760068603682256,-10.2983420548456,7.16861227749221e-25,6.08238386561199e-24,"ID2","3398","inhibitor of DNA binding 2"
"ENSG00000165782",402.723225313444,0.981962528763079,0.0953634814515982,10.2970499169693,7.26553074517836e-25,6.16106974237276e-24,"PIP4P1","90809","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1"
"ENSG00000197381",513.154725793139,-0.883708605471194,0.0858616346668483,-10.2922406369279,7.63780240083345e-25,6.47302655454189e-24,"ADARB1","104","adenosine deaminase, RNA specific B1"
"ENSG00000148303",11200.2309605839,-0.380454146304285,0.0369687887542754,-10.2912256290865,7.71875399502759e-25,6.53787335509865e-24,"RPL7A","6130","ribosomal protein L7a"
"ENSG00000006062",95.485576350494,-2.13839954514214,0.207914444623136,-10.2849975095197,8.2344203929715e-25,6.97064260491752e-24,"MAP3K14","9020","mitogen-activated protein kinase kinase kinase 14"
